id,titulo,link,preco,img,nota,qtd_aval,site
,Memoria Ram 4gb Notebook Ddr4 2666mhz Smart Sodimm Note,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=I2Sw7IMgaXQI9fAl2UUSGuuLK2jZjdkDXfEtY5uHJ4Hrbp%2BHXCDDhIO4MabqW5O2XCD8qSKqJFef3lj0s2%2Bxc6CP%2Fr4ALfC%2FGyuzbjsNGtU%2FG%2F1RfXD2tm83vpp%2FE3ptXeZczoSDkMnIoCLEaZvtkVmkurraw6lzRBjZyTfkCViPbn61MtfA9dJGJQ3XVqTrze%2BUzptQDzrLjmMrfzuAJk1E35Q9opnDI%2FYLJnRBIyORTzlZS5NFu8MLSgESqcogR88BtH0t%2B3ZB5sJnDrOxUz2Wr44FJP22i%2FggbYVkgIswgQMQnvOvtdoQqB5YKjWlGfVSh4T2GeWNCaTpKrohJv2A6UNqB6%2F8lAwKseF4GwVBJJGv%2BWB2BoFUwtHW3dOyUCP25%2FESvYqFB%2B2T0Di5XudG8ml%2BW1zUYbWnKMw3xFKz72tEoySAclnPEE%2FLk50B8HfmIu6El8LDvgVCh4%2FLutEe76yUmgTLOUcFGl%2B%2FEZmySH8Jre4ZBH%2BXZjOCXcZ7ZNVbbL%2FVltve4jhr5d3e4fTcW7ychmdrxTtaRUy39T0Y4ZB6lM%2B%2BKHZTcenWRZT%2BaR%2BQKRR0BHfQFiVaoU6GiaOohrNvrzy7ZmCxmpP7RkGLaRth%2FbjkD2WeZ%2BVq37sNYaYd2tBudLrXnvXv0d4OMFPq%2FJluHojFDMWJE6%2FzbjmtcM9TzSwkxk7u6smfw%2B4srn0OA0RYSUFTrDdtdiMGMVMs9iW7V1PWXaT%2Fm3mZ%2BR7%2FCwNVTeGw9g%3D%3D&e=mclics%2Fmin-budget-throttling%2B54896%2Cmclics%2Fdiscard-bid-lt-min%2B45363%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fmax-bid-item-factor%2B23927%2Cmclics%2Foverride-min-seasonality%2B49092&rb=x#polycard_client=search-nordic,"64,90",https://http2.mlstatic.com/D_Q_NP_2X_774123-MLB79142419114_092024-E.webp,,,
,"Memória Servidor Rdimm 8gb, Ddr4 2400 Mhz Ecc Registrada",https://www.mercadolivre.com.br/memoria-servidor-rdimm-8gb-ddr4-2400-mhz-ecc-registrada/p/MLB24904529#polycard_client=search-nordic&wid=MLB3813529127&sid=search&searchVariation=MLB24904529&position=8&search_layout=grid&type=product&tracking_id=3b3d933f-70a1-4ee1-9bc3-0a3d66d7e3e3,"119,49","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Memória RAM color verde  16GB 1 Kingston KTD-PE426E/16G,https://www.mercadolivre.com.br/memoria-ram-color-verde-16gb-1-kingston-ktd-pe426e16g/p/MLB19557896#polycard_client=search-nordic&wid=MLB4465763674&sid=search&searchVariation=MLB19557896&position=41&search_layout=grid&type=product&tracking_id=3b3d933f-70a1-4ee1-9bc3-0a3d66d7e3e3,"629,98","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Memória RAM color verde  4GB 1 Smart SH564128FH8NZQNSCG,https://www.mercadolivre.com.br/memoria-ram-color-verde-4gb-1-smart-sh564128fh8nzqnscg/p/MLB18915048#polycard_client=search-nordic&wid=MLB3875919239&sid=search&searchVariation=MLB18915048&position=4&search_layout=grid&type=product&tracking_id=3b3d933f-70a1-4ee1-9bc3-0a3d66d7e3e3,"158,40","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Memória RAM Spectrix D41 color preto  8GB 1 XPG AX4U32008G16A-SB41,https://www.mercadolivre.com.br/memoria-ram-spectrix-d41-color-preto-8gb-1-xpg-ax4u32008g16a-sb41/p/MLB19527528#polycard_client=search-nordic&wid=MLB3444043522&sid=search&searchVariation=MLB19527528&position=9&search_layout=grid&type=product&tracking_id=3b3d933f-70a1-4ee1-9bc3-0a3d66d7e3e3,"224,99","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Memória Ram Color Verde  16gb 1 Crucial Ct16g4sfd832a,https://produto.mercadolivre.com.br/MLB-3048563540-memoria-ram-color-verde-16gb-1-crucial-ct16g4sfd832a-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=3b3d933f-70a1-4ee1-9bc3-0a3d66d7e3e3,"199,90","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,"Memoria Ram Desktop Ddr3 4gb 1333mhz Cl9 1,5v Crucial",https://www.mercadolivre.com.br/memoria-ram-desktop-ddr3-4gb-1333mhz-cl9-15v-crucial/p/MLB20673980#polycard_client=search-nordic&wid=MLB3078149106&sid=search&searchVariation=MLB20673980&position=14&search_layout=grid&type=product&tracking_id=3b3d933f-70a1-4ee1-9bc3-0a3d66d7e3e3,"54,99","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Kit 2 Memórias Kingston Ddr3 8gb (2x8gb=16gb)1600mhz Desktop,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=pEWmnYKw35Fal%2F3rfex6cCJMMsDBDga%2FiwEFVFGpzVXWkDhY18wfaboMzjPW%2FHAyxWe%2BZ3TuP%2Fr2iATMxvCnkEdpnGdI%2FhdBr3jna3bnBxPyxlBJ3pSzNXDhD674mnMk9afa3lfgeK38DDFX6OO7oLzWgbNxzEa%2Bn6%2FbYWas5gQpq%2FinXAgTPmtfX7WPYLb%2FQTFEdeAY4E6TAsjCm1eQJTYWoh%2B8NOdD8RrFChwJKM8MsDS9C0RB6mT30F%2Fr6FiX1W08Y%2B0kcvxtHfad5cKKZH5OLU3kQJUmBTa1fr5IgxbLzGsMDjW4DdkBA%2BmBYfU2GCP2JJk0cZabusb0wVud34DRPJJb241vsEWyRwxL6dJTenGs%2BjOy9UJ3qvU%2FXEPBFoqvWkWQHMp%2BoFeHT7HCncQ7kD9y6zT0N%2BmIxjgpTpWHUi7r3UnS8aw3OFM386OOEwevJEUdFO0tJaSkvRoqTUcLdIS4U%2BSbRl0hhA50qGgOsBxqOtcJwxHGrZXo0PMO6JA14uEYh0uc0rJe%2BplZHgCfB%2BWfNNAKGdTzJilJCKModbKVJJWVgeuMGnOj9T05MijNed9HkMMLyfvZyPI0gHXONrOeMJQZBP96w10pHG0i7cU%2Bm3xnwCoaHsIxxvcIA4IYSDBKwa8Uwnn1%2F%2F7iLqY6hgNeR8SMbLQuc1d%2BROBg7fONS7dxT3SLu812uGLXvg9507q9QuxE%2BeK%2BQAcHcpsTjQJt5RB14vvNBtZ2ZEXcu4en8QX0L%2BDVTg%3D%3D&e=mclics%2Fmin-budget-throttling%2B54896%2Cmclics%2Fdiscard-bid-lt-min%2B45363%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fmax-bid-item-factor%2B23927%2Cmclics%2Foverride-min-seasonality%2B49092&rb=x#polycard_client=search-nordic,"169,99","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Embalagem P/ Memória De Notebook Sodimm Kit Com 100 Unidades,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=xBE2KOT1edFoOId3MO%2BAzicUBPSeDQrIOqyDML%2BjwSDiYsXjxuO5XIUy5%2FHUf37yDheXpYbLiuVRxP9P6UYq3DBJjSaX3Xzch6GZwSdE1wpB3d3R7Fl4c5LpPDvbmz4YFLHMCgonevBfFGlcDTRUf6meUFqEvae759IUJo7y0WOudTKo0C2gZwAxHE0AEKYPl7Ojlb44Ltt9HQm40lsULJbefMauvzbDwgl9lypsjGRy%2FkXjlPldSCjXAlzLi5Hh4B%2F9lR16T9NPe75FgpoehJbhfdZkMYG1AIQUbI94%2BXlCW1jQfptW2Ribyi2nV5SsRE8rZQnFfzmWDkWrKhVcv7uwyGzBY7Umea0sIZdA3h%2F6ie0Nean8y%2B1TMlXMJIXFcidM1CVnU%2FVRxzV28xnbqdM25umTlU1AWEiCcKAa7ypPDr9BAc3jdTozj694Ey8%2FnIB7NYmY2Rzicsfh3WvvQ1FCbTkR73kxgFXWNTdbLaAwxPT6I9KLSdOTMgo2%2BVdJx0SfZVc3kL2NCfYZFTWkwQOYJwCc5jjG6vWHNUrbPjipZcxs3xBmSsYALdHkMUhHOaKxnTmh8nJTjy6UtmWB6ZQ53TqXvQPsPWIovwyaGECxRG4vDIAai7zZrCJD%2FG8zsclpBQGO9PS1e%2FNlG%2FRDFkGZ41YOtdl3aItlfDQiqKlvG6ngsK%2BlOFKXMpuBLwMCdhFR5YJAAvJ2ifu6aHWfHFxuOWjQgGNpMHVKjp0udwCkb8iiuGiQWHX%2BlQQg&e=mclics%2Fmin-budget-throttling%2B54896%2Cmclics%2Fdiscard-bid-lt-min%2B45363%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fmax-bid-item-factor%2B23927%2Cmclics%2Foverride-min-seasonality%2B49092&rb=x#polycard_client=search-nordic,"125,15","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Memória 8gb Kingston Fury Beast Ddr5 Rgb 5200mhz Cl40 Preto,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=xmWRQdzvHXbOPVJJQOhWaetGTzE%2B2cL5RdhuLITdf9ZAxKx5qeUTA53ChFnpLipdd8UaMZS%2FRztqHH2X%2BPghu6fVJH7nxB1PGlLPMcv%2B3Mn5wZ4y3ltHzYePch9Z1QoXQloj4SQ8C%2FDJwt5Vd69VLq%2BJnLR5wupp8v22oUbbCiSilcgrevgNVfJ0Pn0kfYvaGrpT5w5Uj%2Fs6QHnhYe4%2BEVM1KfNnleJNh2gKTD3cYkm52dUVPNpC3kpsONhWUz6s1BARiZD3iI7TcgIrPn19H7CfYG%2FdzLtf1AzyU6%2B0bxO8vzoMMyttK35UMjpjCPYeJmETue0MDBJu1xww8tpKfKbcJQ%2BePMpm0DeZdo%2FcZ3ttWHSfvHIYwB%2FPLbygO%2Fu2sN%2BcRLef41kIl1FbJyxYxj7XlFvPybWSwOcxDXbpoD2NrHmIwDXF%2BTuNhJigLvIfKWfsYypryEALHELszhcXjtXSqMaFkQtQoL8oDFHV9XtaunR8QKpZlw3XQlivlbgEKkp1Ac%2F%2FeJeqRhu7HQEl%2FJjK5CAGBbBio5IOO5nEhLbUB6wU9p8An9pCoJTowXu1wT7Qft9SbjGVgiBlrfkINyxp2x%2BgNJqWXxrmVc5kq9AudTRZ9F8n4XY8fzb%2BNxRZGkw1OG4kT%2F2OGa%2BADxO%2BxQPg1OTcpVvzTX4hzRvLG1jqV%2BqJSJVv657NF6ZjOshiaOFMw0ag30kALW9OxYiW1lRg2RqUUS7yzHbjVxbc7S8GX%2FiY75habvtQNqP1&e=mclics%2Fmin-budget-throttling%2B54896%2Cmclics%2Fdiscard-bid-lt-min%2B45363%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fmax-bid-item-factor%2B23927%2Cmclics%2Foverride-min-seasonality%2B49092&rb=x#polycard_client=search-nordic,"364,70","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Memória RAM ValueRAM color verde  8GB 1 Kingston KVR16S11/8,https://www.mercadolivre.com.br/memoria-ram-valueram-color-verde-8gb-1-kingston-kvr16s118/p/MLB18914705#polycard_client=search-nordic&wid=MLB3740927049&sid=search&searchVariation=MLB18914705&position=7&search_layout=grid&type=product&tracking_id=3b3d933f-70a1-4ee1-9bc3-0a3d66d7e3e3,"79,81","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Memoria   8gb Kingston Ddr4 3200mhz Kvr32n22s8/8,https://produto.mercadolivre.com.br/MLB-3815990455-memoria-8gb-kingston-ddr4-3200mhz-kvr32n22s88-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=3b3d933f-70a1-4ee1-9bc3-0a3d66d7e3e3,"144,15","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Memoria Ram Gamer Gloway Ddr4 8gb 1x8gb 3200 Mhz,https://www.mercadolivre.com.br/memoria-ram-gamer-gloway-ddr4-8gb-1x8gb-3200-mhz/p/MLB20678603#polycard_client=search-nordic&wid=MLB3874047971&sid=search&searchVariation=MLB20678603&position=6&search_layout=grid&type=product&tracking_id=3b3d933f-70a1-4ee1-9bc3-0a3d66d7e3e3,"140,61","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
,Memória Kingston Notebook Fury Impact 8gb 3200mhz Ddr4,https://produto.mercadolivre.com.br/MLB-2056843041-memoria-kingston-notebook-fury-impact-8gb-3200mhz-ddr4-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=3b3d933f-70a1-4ee1-9bc3-0a3d66d7e3e3,170,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,,
